gene,gene_name,archetype,coverage_expr,spatial_score,c_cut_used,s_cut_used
ENSG00000112033,PPARD,IV: Basal,0.053042934556065,0.0430785131235344,0.0711233847436431,0.17284353444795048
ENSG00000112039,FANCE,IV: Basal,0.005080241767403,0.0853893225910457,0.0711233847436431,0.17284353444795048
ENSG00000198755,RPL10A,I: Ubiquitous,0.7263703626511047,0.1654686331178378,0.0711233847436431,0.17284353444795048
ENSG00000007866,TEAD3,IV: Basal,0.0339724885368903,0.0735753689133568,0.0711233847436431,0.17284353444795048
ENSG00000096060,FKBP5,I: Ubiquitous,0.2215506461025427,0.0796944090559761,0.0711233847436431,0.17284353444795048
ENSG00000096063,SRPK1,I: Ubiquitous,0.1053824510212588,0.0612488132601041,0.0711233847436431,0.17284353444795048
ENSG00000112062,MAPK14,I: Ubiquitous,0.128308670279283,0.0864344219365281,0.0711233847436431,0.17284353444795048
ENSG00000156711,MAPK13,IV: Basal,0.0425698207586494,0.0616442437206054,0.0711233847436431,0.17284353444795048
ENSG00000246982,BRPF3-AS1,IV: Basal,0.0140423092955398,0.081944197906006,0.0711233847436431,0.17284353444795048
ENSG00000096070,BRPF3,IV: Basal,0.0576281784076698,0.0744502667025522,0.0711233847436431,0.17284353444795048
ENSG00000112078,KCTD20,I: Ubiquitous,0.0733899541475614,0.054661104304187,0.0711233847436431,0.17284353444795048
ENSG00000112079,STK38,I: Ubiquitous,0.1030898290954564,0.0735037758068126,0.0711233847436431,0.17284353444795048
ENSG00000112081,SRSF3,I: Ubiquitous,0.4521415172988745,0.0816838568311917,0.0711233847436431,0.17284353444795048
ENSG00000124762,CDKN1A,IV: Basal,0.0621613172155064,0.1190699789739866,0.0711233847436431,0.17284353444795048
ENSG00000137168,PPIL1,IV: Basal,0.0485619007919966,0.0687832022176585,0.0711233847436431,0.17284353444795048
ENSG00000198663,C6orf89,I: Ubiquitous,0.1926844518549395,0.0607262107189079,0.0711233847436431,0.17284353444795048
ENSG00000137409,MTCH1,I: Ubiquitous,0.3437369737390579,0.0517240467830052,0.0711233847436431,0.17284353444795048
ENSG00000137193,PIM1,IV: Basal,0.0401990412671946,0.0659248275803776,0.0711233847436431,0.17284353444795048
ENSG00000065491,TBC1D22B,IV: Basal,0.058331596498541,0.066208001809121,0.0711233847436431,0.17284353444795048
ENSG00000112130,RNF8,I: Ubiquitous,0.1444091288036681,0.0567364300322739,0.0711233847436431,0.17284353444795048
ENSG00000137200,CMTR1,IV: Basal,0.0618747394747811,0.0571927693848623,0.0711233847436431,0.17284353444795048
ENSG00000198937,CCDC167,IV: Basal,0.0331127553147144,0.1092113536317811,0.0711233847436431,0.17284353444795048
ENSG00000112139,MDGA1,IV: Basal,0.0073468111713213,0.131335051917447,0.0711233847436431,0.17284353444795048
ENSG00000225945,ZFAND3-DT,IV: Basal,0.0084931221342225,0.1128361359233433,0.0711233847436431,0.17284353444795048
ENSG00000156639,ZFAND3,I: Ubiquitous,0.393054397665694,0.1583877342583696,0.0711233847436431,0.17284353444795048
ENSG00000183826,BTBD9,I: Ubiquitous,0.2543768236765319,0.1383250704488729,0.0711233847436431,0.17284353444795048
ENSG00000124767,GLO1,I: Ubiquitous,0.3093215923301375,0.0444854106535995,0.0711233847436431,0.17284353444795048
ENSG00000112167,SAYSD1,I: Ubiquitous,0.080111504793664,0.0726705261671654,0.0711233847436431,0.17284353444795048
ENSG00000164626,KCNK5,IV: Basal,0.017611504793664,0.1158865110892071,0.0711233847436431,0.17284353444795048
ENSG00000164627,KIF6,IV: Basal,0.0251406836181742,0.071544007870297,0.0711233847436431,0.17284353444795048
ENSG00000146122,DAAM2,IV: Basal,0.0062005002084201,0.1184952184274937,0.0711233847436431,0.17284353444795048
ENSG00000124615,MOCS1,IV: Basal,0.0319403918299291,0.0930988697534586,0.0711233847436431,0.17284353444795048
ENSG00000124602,UNC5CL,IV: Basal,0.0228741142142559,0.1169096520991446,0.0711233847436431,0.17284353444795048
ENSG00000124596,OARD1,I: Ubiquitous,0.2044862442684452,0.031120410217591,0.0711233847436431,0.17284353444795048
ENSG00000001167,NFYA,IV: Basal,0.0331127553147144,0.0631005044559269,0.0711233847436431,0.17284353444795048
ENSG00000234753,FOXP4-AS1,IV: Basal,0.0096133805752396,0.122154749796102,0.0711233847436431,0.17284353444795048
ENSG00000137166,FOXP4,IV: Basal,0.0403032513547311,0.0774081914105185,0.0711233847436431,0.17284353444795048
ENSG00000112561,TFEB,I: Ubiquitous,0.1321383909962484,0.0933417915392764,0.0711233847436431,0.17284353444795048
ENSG00000137218,FRS3,IV: Basal,0.0182367653188828,0.0725964248065737,0.0711233847436431,0.17284353444795048
ENSG00000214736,TOMM6,I: Ubiquitous,0.4643862025844101,0.1120771166182235,0.0711233847436431,0.17284353444795048
ENSG00000164663,USP49,IV: Basal,0.0383753647353063,0.0863594829469028,0.0711233847436431,0.17284353444795048
ENSG00000124641,MED20,IV: Basal,0.0438463943309712,0.0817248231314423,0.0711233847436431,0.17284353444795048
ENSG00000112578,BYSL,IV: Basal,0.013651521467278,0.0836341881705206,0.0711233847436431,0.17284353444795048
ENSG00000112576,CCND3,I: Ubiquitous,0.1616298457690704,0.0549396225685882,0.0711233847436431,0.17284353444795048
ENSG00000137413,TAF8,I: Ubiquitous,0.0880575239683201,0.0610113406020664,0.0711233847436431,0.17284353444795048
ENSG00000188112,C6orf132,IV: Basal,0.0233951646519383,0.1056051377767972,0.0711233847436431,0.17284353444795048
ENSG00000112599,GUCA1B,IV: Basal,0.0065652355147978,0.1202630408473123,0.0711233847436431,0.17284353444795048
ENSG00000048544,MRPS10,I: Ubiquitous,0.1452688620258441,0.0409144703801224,0.0711233847436431,0.17284353444795048
ENSG00000124496,TRERF1,IV: Basal,0.0293090871196331,0.0858763836154537,0.0711233847436431,0.17284353444795048
ENSG00000024048,UBR2,I: Ubiquitous,0.2744633180491871,0.082021395469444,0.0711233847436431,0.17284353444795048
ENSG00000112619,PRPH2,IV: Basal,0.0055491871613172,0.1370288780610947,0.0711233847436431,0.17284353444795048
ENSG00000124659,TBCC,IV: Basal,0.0645842017507294,0.0776961593572323,0.0711233847436431,0.17284353444795048
ENSG00000112624,BICRAL,I: Ubiquitous,0.1277615673197165,0.0927233812205091,0.0711233847436431,0.17284353444795048
ENSG00000146223,RPL7L1,I: Ubiquitous,0.1785900375156315,0.0373738773162785,0.0711233847436431,0.17284353444795048
ENSG00000221821,C6orf226,I: Ubiquitous,0.1119476865360566,0.0961520936923425,0.0711233847436431,0.17284353444795048
ENSG00000287825,ENSG00000287825,IV: Basal,0.019591496456857,0.1101913208820428,0.0711233847436431,0.17284353444795048
ENSG00000137161,CNPY3,I: Ubiquitous,0.1204668611921634,0.0648888441377994,0.0711233847436431,0.17284353444795048
ENSG00000231113,LINC02976,IV: Basal,0.0070341809087119,0.0839422845261164,0.0711233847436431,0.17284353444795048
ENSG00000124713,GNMT,IV: Basal,0.0078157565652355,0.1387436592398445,0.0711233847436431,0.17284353444795048
ENSG00000124587,PEX6,I: Ubiquitous,0.0909493538974572,0.0691454883858932,0.0711233847436431,0.17284353444795048
ENSG00000112640,PPP2R5D,IV: Basal,0.0467903293038766,0.0571930197457314,0.0711233847436431,0.17284353444795048
ENSG00000124733,MEA1,I: Ubiquitous,0.1615256356815339,0.0679890613297255,0.0711233847436431,0.17284353444795048
ENSG00000124702,KLHDC3,I: Ubiquitous,0.1385473113797415,0.0483615473051663,0.0711233847436431,0.17284353444795048
ENSG00000124541,RRP36,I: Ubiquitous,0.1146310962901208,0.0552048273888958,0.0711233847436431,0.17284353444795048
ENSG00000044090,CUL7,IV: Basal,0.0564037098791163,0.0834973340037859,0.0711233847436431,0.17284353444795048
ENSG00000137171,KLC4,I: Ubiquitous,0.0723218007503126,0.0793842693264625,0.0711233847436431,0.17284353444795048
ENSG00000112651,MRPL2,I: Ubiquitous,0.227777198832847,0.0444631976294893,0.0711233847436431,0.17284353444795048
ENSG00000272170,KLC4-AS1,IV: Basal,0.0059139224676948,0.0858683809658002,0.0711233847436431,0.17284353444795048
ENSG00000112655,PTK7,I: Ubiquitous,0.1564974989578991,0.0859015349298365,0.0711233847436431,0.17284353444795048
ENSG00000112658,SRF,IV: Basal,0.0480929553980825,0.0947886720163559,0.0711233847436431,0.17284353444795048
ENSG00000112659,CUL9,IV: Basal,0.050177157148812,0.0755985119465637,0.0711233847436431,0.17284353444795048
ENSG00000112667,DNPH1,I: Ubiquitous,0.3891204668611921,0.0848246149897534,0.0711233847436431,0.17284353444795048
ENSG00000146215,CRIP3,III: Patchy,0.0259222592746977,0.1765944224793603,0.0711233847436431,0.17284353444795048
ENSG00000171467,ZNF318,IV: Basal,0.060520008336807,0.082356113485353,0.0711233847436431,0.17284353444795048
ENSG00000124574,ABCC10,IV: Basal,0.0339203834931221,0.0825592291315878,0.0711233847436431,0.17284353444795048
ENSG00000137221,TJAP1,IV: Basal,0.0559347644852021,0.0626228410271872,0.0711233847436431,0.17284353444795048
ENSG00000204052,LRRC73,IV: Basal,0.0218841183826594,0.1080568415514851,0.0711233847436431,0.17284353444795048
ENSG00000171453,POLR1C,I: Ubiquitous,0.075265735723218,0.0647055710739532,0.0711233847436431,0.17284353444795048
ENSG00000137207,YIPF3,I: Ubiquitous,0.2897822009170487,0.0577639983911895,0.0711233847436431,0.17284353444795048
ENSG00000124571,XPO5,IV: Basal,0.0528605669028761,0.067398232788144,0.0711233847436431,0.17284353444795048
ENSG00000170734,POLH,IV: Basal,0.0496300541892455,0.0829797032415261,0.0711233847436431,0.17284353444795048
ENSG00000172432,GTPBP2,IV: Basal,0.051948728636932,0.0731966229885561,0.0711233847436431,0.17284353444795048
ENSG00000124688,MAD2L1BP,IV: Basal,0.0443674447686536,0.0816706011789998,0.0711233847436431,0.17284353444795048
ENSG00000096080,MRPS18A,I: Ubiquitous,0.1156210921217173,0.0842747948710351,0.0711233847436431,0.17284353444795048
ENSG00000112715,VEGFA,I: Ubiquitous,0.2840245935806586,0.0900287736614915,0.0711233847436431,0.17284353444795048
ENSG00000237686,SCIRT,IV: Basal,0.0068778657774072,0.1055112044237917,0.0711233847436431,0.17284353444795048
ENSG00000181577,LINC03040,IV: Basal,0.0190183409754064,0.08463679923329,0.0711233847436431,0.17284353444795048
ENSG00000287562,ENSG00000287562,IV: Basal,0.007060233430596,0.1037164425956285,0.0711233847436431,0.17284353444795048
ENSG00000180992,MRPL14,I: Ubiquitous,0.215011463109629,0.053426607795389,0.0711233847436431,0.17284353444795048
ENSG00000137216,TMEM63B,I: Ubiquitous,0.1004585243851604,0.0746351769529615,0.0711233847436431,0.17284353444795048
ENSG00000112759,SLC29A1,I: Ubiquitous,0.1166631929970821,0.0854983445844433,0.0711233847436431,0.17284353444795048
ENSG00000096384,HSP90AB1,I: Ubiquitous,0.611582951229679,0.1202996011608547,0.0711233847436431,0.17284353444795048
ENSG00000157593,SLC35B2,I: Ubiquitous,0.1128074197582326,0.0780786437006638,0.0711233847436431,0.17284353444795048
ENSG00000146232,NFKBIE,IV: Basal,0.0285796165068778,0.0748036067827809,0.0711233847436431,0.17284353444795048
ENSG00000124608,AARS2,IV: Basal,0.037854314297624,0.093475907155694,0.0711233847436431,0.17284353444795048
ENSG00000096401,CDC5L,I: Ubiquitous,0.1374270529387244,0.0422577276906411,0.0711233847436431,0.17284353444795048
ENSG00000196284,SUPT3H,I: Ubiquitous,0.2263964151729887,0.1527239083373959,0.0711233847436431,0.17284353444795048
ENSG00000124813,RUNX2,IV: Basal,0.0178199249687369,0.1449017328005369,0.0711233847436431,0.17284353444795048
ENSG00000112782,CLIC5,IV: Basal,0.0058357649020425,0.1486647423763915,0.0711233847436431,0.17284353444795048
ENSG00000231769,ENSG00000231769,IV: Basal,0.012114422676115,0.1123923213598928,0.0711233847436431,0.17284353444795048
ENSG00000001561,ENPP4,I: Ubiquitous,0.1286994581075448,0.0809597948892317,0.0711233847436431,0.17284353444795048
ENSG00000112796,ENPP5,I: Ubiquitous,0.0960817007086285,0.0779687397902657,0.0711233847436431,0.17284353444795048
ENSG00000172348,RCAN2,I: Ubiquitous,0.0888651521467278,0.0500522887248664,0.0711233847436431,0.17284353444795048
ENSG00000146233,CYP39A1,IV: Basal,0.0601031679866611,0.0690724716606614,0.0711233847436431,0.17284353444795048
ENSG00000153291,SLC25A27,I: Ubiquitous,0.1361244268445185,0.1095215439569566,0.0711233847436431,0.17284353444795048
ENSG00000180113,TDRD6,IV: Basal,0.0221446436015006,0.0987576446185833,0.0711233847436431,0.17284353444795048
ENSG00000069122,ADGRF5,IV: Basal,0.0157878282617757,0.1414173348613566,0.0711233847436431,0.17284353444795048
ENSG00000153292,ADGRF1,I: Ubiquitous,0.1765318882867861,0.1073286748474276,0.0711233847436431,0.17284353444795048
ENSG00000146072,TNFRSF21,I: Ubiquitous,0.133362859524802,0.0783757358373611,0.0711233847436431,0.17284353444795048
ENSG00000270761,CD2AP-DT,I: Ubiquitous,0.0806586077532305,0.0892735947424149,0.0711233847436431,0.17284353444795048
ENSG00000198087,CD2AP,I: Ubiquitous,0.3311796581909129,0.099265085650887,0.0711233847436431,0.17284353444795048
ENSG00000244694,PTCHD4,IV: Basal,0.0140162567736556,0.1291354869474654,0.0711233847436431,0.17284353444795048
ENSG00000286811,ENSG00000286811,IV: Basal,0.0106294289287203,0.1412875437409283,0.0711233847436431,0.17284353444795048
ENSG00000146085,MMUT,I: Ubiquitous,0.2359576907044601,0.061373915820839,0.0711233847436431,0.17284353444795048
ENSG00000031691,CENPQ,IV: Basal,0.0237598999583159,0.0778194197579701,0.0711233847436431,0.17284353444795048
ENSG00000226733,ENSG00000226733,IV: Basal,0.0062265527303042,0.1407233179527463,0.0711233847436431,0.17284353444795048
ENSG00000008196,TFAP2B,I: Ubiquitous,0.3400896206752813,0.0557553736284701,0.0711233847436431,0.17284353444795048
ENSG00000228689,ENSG00000228689,IV: Basal,0.0101083784910379,0.0712640440316253,0.0711233847436431,0.17284353444795048
ENSG00000170927,PKHD1,II: Gradient,0.608039808253439,0.2242243542122279,0.0711233847436431,0.17284353444795048
ENSG00000112118,MCM3,I: Ubiquitous,0.1030377240516882,0.0639729821114369,0.0711233847436431,0.17284353444795048
ENSG00000170915,PAQR8,IV: Basal,0.0692476031679866,0.0671241284071754,0.0711233847436431,0.17284353444795048
ENSG00000096093,EFHC1,I: Ubiquitous,0.1393288870362651,0.0938299870378092,0.0711233847436431,0.17284353444795048
ENSG00000065308,TRAM2,IV: Basal,0.0335556481867444,0.0726135321789041,0.0711233847436431,0.17284353444795048
ENSG00000225791,TRAM2-AS1,IV: Basal,0.0337901208837015,0.0842802743677006,0.0711233847436431,0.17284353444795048
ENSG00000096092,TMEM14A,I: Ubiquitous,0.1833837015423093,0.0903074386011158,0.0711233847436431,0.17284353444795048
ENSG00000244067,GSTA2,II: Gradient,0.0858691121300541,0.2580830415035963,0.0711233847436431,0.17284353444795048
ENSG00000243955,GSTA1,II: Gradient,0.1295331388078366,0.2244578089143981,0.0711233847436431,0.17284353444795048
ENSG00000170899,GSTA4,I: Ubiquitous,0.1686379741558983,0.0471852698207789,0.0711233847436431,0.17284353444795048
ENSG00000112144,CILK1,IV: Basal,0.0531731971654856,0.0619861759852775,0.0711233847436431,0.17284353444795048
ENSG00000112146,FBXO9,I: Ubiquitous,0.2185025010421008,0.0403696580981683,0.0711233847436431,0.17284353444795048
ENSG00000012660,ELOVL5,IV: Basal,0.0379845769070446,0.1076057329070946,0.0711233847436431,0.17284353444795048
ENSG00000001084,GCLC,IV: Basal,0.0588526469362234,0.0566502143324858,0.0711233847436431,0.17284353444795048
ENSG00000227885,ENSG00000227885,IV: Basal,0.0444195498124218,0.0866850541714653,0.0711233847436431,0.17284353444795048
ENSG00000137269,LRRC1,IV: Basal,0.0665381408920383,0.0720316130832181,0.0711233847436431,0.17284353444795048
ENSG00000137251,TINAG,I: Ubiquitous,0.0881877865777407,0.1631861034211638,0.0711233847436431,0.17284353444795048
ENSG00000168143,FAM83B,I: Ubiquitous,0.1153605669028762,0.0846140137986005,0.0711233847436431,0.17284353444795048
ENSG00000137252,HCRTR2,IV: Basal,0.0185233430596081,0.1474219568693754,0.0711233847436431,0.17284353444795048
ENSG00000151914,DST,I: Ubiquitous,0.3981346394330971,0.1022243711452414,0.0711233847436431,0.17284353444795048
ENSG00000168116,KIAA1586,IV: Basal,0.0398082534389328,0.0487280783524944,0.0711233847436431,0.17284353444795048
ENSG00000112200,ZNF451,I: Ubiquitous,0.1883076281784076,0.0784836200612898,0.0711233847436431,0.17284353444795048
ENSG00000226803,ZNF451-AS1,IV: Basal,0.0074249687369737,0.1173707046333674,0.0711233847436431,0.17284353444795048
ENSG00000112208,BAG2,IV: Basal,0.0220925385577323,0.0908828049475706,0.0711233847436431,0.17284353444795048
ENSG00000112210,RAB23,IV: Basal,0.0270164651938307,0.0744750381648415,0.0711233847436431,0.17284353444795048
ENSG00000146143,PRIM2,I: Ubiquitous,0.0734941642350979,0.121720742533745,0.0711233847436431,0.17284353444795048
ENSG00000272316,ENSG00000272316,IV: Basal,0.0458263859941642,0.0938770146360386,0.0711233847436431,0.17284353444795048
ENSG00000225096,ENSG00000225096,IV: Basal,0.0077636515214672,0.1056801246209508,0.0711233847436431,0.17284353444795048
ENSG00000118482,PHF3,I: Ubiquitous,0.3709879116298458,0.0750417827098572,0.0711233847436431,0.17284353444795048
ENSG00000188107,EYS,IV: Basal,0.007503126302626,0.0725441030793371,0.0711233847436431,0.17284353444795048
ENSG00000168216,LMBRD1,I: Ubiquitous,0.4923405585660692,0.0551687248441496,0.0711233847436431,0.17284353444795048
ENSG00000112280,COL9A1,IV: Basal,0.0062265527303042,0.1670056278022773,0.0711233847436431,0.17284353444795048
ENSG00000082269,FAM135A,I: Ubiquitous,0.2041996665277198,0.1106769833603015,0.0711233847436431,0.17284353444795048
ENSG00000154079,SDHAF4,IV: Basal,0.0588265944143393,0.0500954209758362,0.0711233847436431,0.17284353444795048
ENSG00000112305,SMAP1,I: Ubiquitous,0.1757242601083785,0.081564597617228,0.0711233847436431,0.17284353444795048
ENSG00000112309,B3GAT2,IV: Basal,0.0160483534806169,0.108622783958706,0.0711233847436431,0.17284353444795048
ENSG00000119900,OGFRL1,IV: Basal,0.0591913297207169,0.0764709124059901,0.0711233847436431,0.17284353444795048
ENSG00000233237,LINC00472,I: Ubiquitous,0.6258857857440601,0.1703211407888548,0.0711233847436431,0.17284353444795048
ENSG00000079841,RIMS1,IV: Basal,0.0055752396832013,0.0741324337356319,0.0711233847436431,0.17284353444795048
ENSG00000135314,KHDC1,IV: Basal,0.0143028345143809,0.0545363807148045,0.0711233847436431,0.17284353444795048
ENSG00000229852,KHDC1-AS1,IV: Basal,0.0221706961233847,0.0759640513342193,0.0711233847436431,0.17284353444795048
ENSG00000203907,OOEP,IV: Basal,0.0496561067111296,0.1384834231391792,0.0711233847436431,0.17284353444795048
ENSG00000135297,MTO1,I: Ubiquitous,0.0877709462275948,0.072227394289929,0.0711233847436431,0.17284353444795048
ENSG00000156508,EEF1A1,II: Gradient,0.9505523134639432,0.2066543178028863,0.0711233847436431,0.17284353444795048
ENSG00000119899,SLC17A5,IV: Basal,0.0573155481450604,0.0489510405202022,0.0711233847436431,0.17284353444795048
ENSG00000156535,CD109,III: Patchy,0.0061483951646519,0.1982523410609239,0.0711233847436431,0.17284353444795048
ENSG00000111799,COL12A1,III: Patchy,0.006825760733639,0.1730152750136023,0.0711233847436431,0.17284353444795048
ENSG00000112695,COX7A2,II: Gradient,0.7260316798666111,0.1885456227586747,0.0711233847436431,0.17284353444795048
ENSG00000112697,TMEM30A,I: Ubiquitous,0.3067684451854939,0.0541250070047049,0.0711233847436431,0.17284353444795048
ENSG00000225793,TMEM30A-DT,IV: Basal,0.0388182576073363,0.0805847791597242,0.0711233847436431,0.17284353444795048
ENSG00000118407,FILIP1,IV: Basal,0.0150323051271363,0.0722586916003468,0.0711233847436431,0.17284353444795048
