gene,gene_name,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value,archetype,c_cut_used,s_cut_used,q_value
ENSG00000142621,FHAD1,38384,detect_continuous,1e-06,0.0087275948311796,0.1046772535391659,-1,-0.0627658827567217,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000142634,EFHD2,38384,detect_continuous,1e-06,0.0642194664443518,0.0926375605661502,1,0.0585212522750168,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000132906,CASP9,38384,detect_continuous,1e-06,0.0487442684451854,0.0590813052175027,1,0.0496016338579325,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000116138,DNAJC16,38384,detect_continuous,1e-06,0.1178616090037515,0.0719900698179644,1,0.0123445622825833,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000116771,AGMAT,38384,detect_continuous,1e-06,0.0126354731137974,0.1014354327168387,-1,-0.0167524485473359,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000197312,DDI2,38384,detect_continuous,1e-06,0.0745362651104627,0.0635902825296286,1,0.0185107169255139,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000116786,PLEKHM2,38384,detect_continuous,1e-06,0.0827167569820758,0.0517227537888981,1,0.0305849577589322,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000162461,SLC25A34,38384,detect_continuous,1e-06,0.0104991663192997,0.1321104797501064,1,0.108383722889511,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000162458,FBLIM1,38384,detect_continuous,1e-06,0.0090141725719049,0.1557224949956021,-1,-0.0841952896648386,1.0,0.9861111111111112,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000233954,UQCRHL,38384,detect_continuous,1e-06,0.0071123384743643,0.1023278094970585,1,0.0749299912597662,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000179743,SPEN-AS1,38384,detect_continuous,1e-06,0.0655481450604418,0.0661279796185195,1,0.0412897201522543,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000065526,SPEN,38384,detect_continuous,1e-06,0.1981554814506044,0.0756060054744461,-1,-0.0256944788242492,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000116809,ZBTB17,38384,detect_continuous,1e-06,0.0453313880783659,0.0619268509753706,1,0.0372170845676955,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000183888,SRARP,38384,detect_continuous,1e-06,0.0053928720300125,0.2398464659333284,1,0.2162619962144445,1.0,0.9027777777777778,low_coverage_expr,0.009900990099009901,III: Patchy,0.0711233847436431,0.17284353444795048,0.009900990099009901
ENSG00000173641,HSPB7,38384,detect_continuous,1e-06,0.0482753230512713,0.1049308725662645,-1,-0.0220460408639651,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000186510,CLCNKA,38384,detect_continuous,1e-06,0.433097123801584,0.1258906054848579,-1,-0.109205269931141,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000184908,CLCNKB,38384,detect_continuous,1e-06,0.6110879533138808,0.0998878413327706,1,0.0878928973591113,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000185519,FAM131C,38384,detect_continuous,1e-06,0.0782357232180075,0.0936215595072548,1,0.0184393168825922,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000142627,EPHA2,38384,detect_continuous,1e-06,0.0411108795331388,0.1150170937238006,1,0.0877485372618194,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000142632,ARHGEF19,38384,detect_continuous,1e-06,0.0117496873697373,0.0603315361684037,-1,-0.0051540519950762,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000288398,ENSG00000288398,38384,detect_continuous,1e-06,0.0064610254272613,0.084644601331269,1,0.0699583142198761,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000132881,CPLANE2,38384,detect_continuous,1e-06,0.0083889120466861,0.0881002338884704,1,0.0579445060478346,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000037637,FBXO42,38384,detect_continuous,1e-06,0.0944664443518132,0.0806559952797155,1,0.0031338753575553,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000055070,SZRD1,38384,detect_continuous,1e-06,0.1502969987494789,0.0385821228239635,1,0.029350594965613,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000157191,NECAP2,38384,detect_continuous,1e-06,0.0707065443934972,0.0642989258474183,1,0.0452058875975329,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000261135,ENSG00000261135,38384,detect_continuous,1e-06,0.0158138807836598,0.0852817939619761,1,0.062054097462922,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000219481,NBPF1,38384,detect_continuous,1e-06,0.0421269278866194,0.0732060780506181,-1,-0.0236311981124751,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000058453,CROCC,38384,detect_continuous,1e-06,0.047102959566486,0.0617156633852942,1,0.0164015128392144,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000238142,ENSG00000238142,38384,detect_continuous,1e-06,0.0525479366402667,0.0580700600384409,-1,-0.0045509794198629,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000159363,ATP13A2,38384,detect_continuous,1e-06,0.0695081283868278,0.0770291293742485,1,0.0522295891651085,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000117118,SDHB,38384,detect_continuous,1e-06,0.2806638182576073,0.0455140930254081,-1,-0.0252314969369086,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000117115,PADI2,38384,detect_continuous,1e-06,0.088708837015423,0.1319379652897198,1,0.0842539449014578,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000179051,RCC2,38384,detect_continuous,1e-06,0.0778449353897457,0.065984881536106,1,0.0226468577057539,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000074964,ARHGEF10L,38384,detect_continuous,1e-06,0.1646519383076281,0.0762292562853434,-1,-0.0310499947289775,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000179023,KLHDC7A,38384,detect_continuous,1e-06,0.1237494789495623,0.1085044869165347,1,0.0787803452838612,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000159423,ALDH4A1,38384,detect_continuous,1e-06,0.134899958315965,0.1005859157815845,1,0.0963057922476623,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000169991,IFFO2,38384,detect_continuous,1e-06,0.0083368070029178,0.1250655525164645,-1,-0.0474888371843233,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000127481,UBR4,38384,detect_continuous,1e-06,0.1053824510212588,0.0677054536421586,-1,-0.0101947266653639,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000230424,EMC1-AS1,38384,detect_continuous,1e-06,0.0348582742809503,0.0526515701674401,1,0.0139506917222237,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000127463,EMC1,38384,detect_continuous,1e-06,0.078131513130471,0.0760092376722942,1,0.0611776116631422,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000053372,MRTO4,38384,detect_continuous,1e-06,0.0597123801583993,0.0666483557740281,1,0.0276936813360023,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000162482,AKR7A3,38384,detect_continuous,1e-06,0.0804501875781575,0.0927008675953017,1,0.0221563203264686,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000053371,AKR7A2,38384,detect_continuous,1e-06,0.2373905794080867,0.0734066186389107,-1,-0.0174245461379175,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000040487,SLC66A1,38384,detect_continuous,1e-06,0.0326698624426844,0.0811536609470064,1,0.0540049021464259,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000077549,CAPZB,38384,detect_continuous,1e-06,0.3322217590662776,0.0446918680092666,-1,-0.0189834953308252,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000173436,MICOS10,38384,detect_continuous,1e-06,0.6581909128803668,0.1655469571546425,1,0.0191001256980665,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000158747,NBL1,38384,detect_continuous,1e-06,0.0211807002917882,0.141321054059451,-1,-0.0474304371467944,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000162542,TMCO4,38384,detect_continuous,1e-06,0.092225927469779,0.0647258848359293,-1,-0.0050259808418925,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000169914,OTUD3,38384,detect_continuous,1e-06,0.0468684868695289,0.0781053621981871,1,0.0128762193617142,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000162543,UBXN10,38384,detect_continuous,1e-06,0.018054397665694,0.0949561699671163,1,0.0788114405820366,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000162545,CAMK2N1,38384,detect_continuous,1e-06,0.3110931638182576,0.1013632710837664,1,0.0304338468301927,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000090432,MUL1,38384,detect_continuous,1e-06,0.1084827011254689,0.0902760950109077,1,0.0638770472537301,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000183114,FAM43B,38384,detect_continuous,1e-06,0.011020216756982,0.1143738944767385,-1,-0.0697627121808782,1.0,0.7916666666666666,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000158825,CDA,38384,detect_continuous,1e-06,0.0452271779908295,0.171345361435508,1,0.1645808948981109,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000158828,PINK1,38384,detect_continuous,1e-06,0.2331440183409754,0.0596397832965487,1,0.0047473077952814,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000117242,PINK1-AS,38384,detect_continuous,1e-06,0.0111504793664026,0.0834565194892208,1,0.0596332214834051,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000244038,DDOST,38384,detect_continuous,1e-06,0.1835139641517298,0.053842153493619,1,0.0189599620844613,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000127483,HP1BP3,38384,detect_continuous,1e-06,0.4119424760316799,0.0635652940955003,-1,-0.0528098955621253,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000075151,EIF4G3,38384,detect_continuous,1e-06,0.2775375156315131,0.1191359107685174,-1,-0.0938432111744805,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000117298,ECE1,38384,detect_continuous,1e-06,0.123462901208837,0.0557780852354776,1,0.0039623448818573,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000142794,NBPF3,38384,detect_continuous,1e-06,0.0286056690287619,0.0755477255740229,-1,-0.0051976272828397,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000162551,ALPL,38384,detect_continuous,1e-06,0.0141465193830762,0.1159703755111214,-1,-0.0669489225276805,1.0,0.9861111111111112,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000076864,RAP1GAP,38384,detect_continuous,1e-06,0.4364839516465194,0.1023025175547306,-1,-0.0845689082794678,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000090686,USP48,38384,detect_continuous,1e-06,0.1779126719466444,0.0801586277904736,-1,-0.0393791519959375,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000142798,HSPG2,38384,detect_continuous,1e-06,0.1152563568153397,0.093865505877488,-1,-0.0245537475029775,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000218510,LINC00339,38384,detect_continuous,1e-06,0.0446019174656106,0.0849309155568578,1,0.0642537544735212,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000070831,CDC42,38384,detect_continuous,1e-06,0.4580033347228012,0.0925363107630093,-1,-0.0260485227958945,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000184677,ZBTB40,38384,detect_continuous,1e-06,0.0585139641517298,0.0619354986365651,1,0.0181183693309096,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000173372,C1QA,38384,detect_continuous,1e-06,0.0062265527303042,0.08111389340206,-1,-0.0164636147288785,1.0,0.9444444444444444,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000133216,EPHB2,38384,detect_continuous,1e-06,0.0460348061692371,0.1005365077312736,-1,-0.0573780260666205,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000004487,KDM1A,38384,detect_continuous,1e-06,0.1405012505210504,0.056246936460109,-1,-0.0214663145003823,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000240553,ENSG00000240553,38384,detect_continuous,1e-06,0.0103428511879949,0.0993173553235299,-1,-0.060143733733589,1.0,0.6805555555555556,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000169641,LUZP1,38384,detect_continuous,1e-06,0.1046529804085035,0.0628076275448582,1,0.0071479748399786,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000261326,LINC01355,38384,detect_continuous,1e-06,0.0371248436848686,0.0964250073451538,1,0.0173122539674627,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000125944,HNRNPR,38384,detect_continuous,1e-06,0.3117705293872447,0.0458459579034577,-1,-0.0417682210635367,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000125945,ZNF436,38384,detect_continuous,1e-06,0.0210504376823676,0.0697010461220379,1,0.0631255745569776,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000249087,ZNF436-AS1,38384,detect_continuous,1e-06,0.0210504376823676,0.0939683950509834,1,0.0644997389214695,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000204219,TCEA3,38384,detect_continuous,1e-06,0.2850406419341392,0.0795530341662848,-1,-0.072309366105101,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000088280,ASAP3,38384,detect_continuous,1e-06,0.0628386827844935,0.0671244319763912,1,0.0331913969525694,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000117318,ID3,38384,detect_continuous,1e-06,0.0537463526469362,0.0840509093110231,-1,-0.016787544226664,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000142676,RPL11,38384,detect_continuous,1e-06,0.8590298040850355,0.208513001962834,1,0.0862557417122467,1.0,1.0,,0.009900990099009901,II: Gradient,0.0711233847436431,0.17284353444795048,0.009900990099009901
ENSG00000236810,ELOA-AS1,38384,detect_continuous,1e-06,0.0509847853272196,0.0821659075649088,1,0.0446174053842198,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000011007,ELOA,38384,detect_continuous,1e-06,0.0743799499791579,0.0859756828966516,1,0.0726061563004773,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000057757,PITHD1,38384,detect_continuous,1e-06,0.1065808670279283,0.0691431036234156,1,0.0388071734360139,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000011009,LYPLA2,38384,detect_continuous,1e-06,0.1600145894122551,0.0306632023627134,1,0.0001824403330685,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000117308,GALE,38384,detect_continuous,1e-06,0.0722957482284285,0.0601111180446709,-1,-0.0074495323737702,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000117305,HMGCL,38384,detect_continuous,1e-06,0.1537359316381825,0.0332239997663949,1,0.0166174218552172,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000179163,FUCA1,38384,detect_continuous,1e-06,0.2355669028761984,0.0700652526861237,1,0.0057851635173652,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000189266,PNRC2,38384,detect_continuous,1e-06,0.2772248853689037,0.0266870748342426,1,0.0121495381900904,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000188529,SRSF10,38384,detect_continuous,1e-06,0.3687734472696957,0.0590542161753326,-1,-0.0377989410094175,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000185436,IFNLR1,38384,detect_continuous,1e-06,0.039625885785744,0.0798078469506542,-1,-0.0076247165774423,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000001460,STPG1,38384,detect_continuous,1e-06,0.0463995414756148,0.0579182152443599,1,0.0128359682535012,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000001461,NIPAL3,38384,detect_continuous,1e-06,0.1023603584827011,0.0686737201136259,1,0.0035535539733426,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000117602,RCAN3,38384,detect_continuous,1e-06,0.0534076698624426,0.0584618057661152,-1,-0.0305326123781891,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000184454,NCMAP,38384,detect_continuous,1e-06,0.0086494372655273,0.1563163540957655,-1,-0.0777105614852499,1.0,0.7222222222222222,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000133226,SRRM1,38384,detect_continuous,1e-06,0.378751563151313,0.0502468839086247,-1,-0.048241819687011,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000169504,CLIC4,38384,detect_continuous,1e-06,0.0824301792413505,0.1468994618407701,-1,-0.1301236672452232,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000117614,SYF2,38384,detect_continuous,1e-06,0.3207586494372655,0.058643069180792,-1,-0.0058028865625549,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000284602,ENSG00000284602,38384,detect_continuous,1e-06,0.009691538140892,0.1047921167852948,1,0.045487226304881,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000117616,RSRP1,38384,detect_continuous,1e-06,0.3962328053355565,0.0954802799163883,-1,-0.0388122495049079,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000183726,TMEM50A,38384,detect_continuous,1e-06,0.3454043351396415,0.0561820017504667,-1,-0.0027494142964985,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000204178,MACO1,38384,detect_continuous,1e-06,0.1432888703626511,0.0741051361031088,-1,-0.0029953504515535,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000157978,LDLRAP1,38384,detect_continuous,1e-06,0.0592694872863693,0.0813682930682144,1,0.0715870772039685,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000117643,MAN1C1,38384,detect_continuous,1e-06,0.088031471446436,0.1158049152003072,1,0.1025798127049499,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000162430,SELENON,38384,detect_continuous,1e-06,0.1890892038349312,0.0827988470030601,1,0.0756698669129756,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000228172,ENSG00000228172,38384,detect_continuous,1e-06,0.0060702375989995,0.1253340451919654,1,0.0980598419213785,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000117640,MTFR1L,38384,detect_continuous,1e-06,0.2073259691538141,0.046703502762907,-1,-0.0031172670726876,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000182749,PAQR7,38384,detect_continuous,1e-06,0.1366194247603168,0.0718266049808439,1,0.0465894833009909,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000117632,STMN1,38384,detect_continuous,1e-06,0.2940808670279283,0.1142096499564805,-1,-0.0430096370601713,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000158006,PAFAH2,38384,detect_continuous,1e-06,0.0657044601917465,0.0828023853858075,1,0.0687849046983846,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000158014,SLC30A2,38384,detect_continuous,1e-06,0.009040225093789,0.1523352601864979,1,0.1189976153191944,1.0,0.875,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000175087,PDIK1L,38384,detect_continuous,1e-06,0.047102959566486,0.0727379530254766,1,0.0534381512724741,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000142684,ZNF593,38384,detect_continuous,1e-06,0.2037307211338057,0.0627352879784928,1,0.0385504095733114,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000142675,CNKSR1,38384,detect_continuous,1e-06,0.0396519383076281,0.1021867491680996,1,0.0749539429579323,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
